userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName
YoYo_5R6W3U9S,5.0,来这一定要去体验一下尖叫时刻，满星体验，还有海盗船一定要坐最后一排，还有爱心过山车，其他可以不玩，这个一定要玩，而且园内小姐姐们服务态度特别好，也很热情礼貌总体超赞，性价比高，景色不错，有趣好玩，,1616229226000,0,1,朋友出游,
YoYo_1I1Z7Y6E,5.0,又来玩了！常德有这么一个地方太爽了吧！里面的项目很刺激，办了年卡，以后可以来无数次啦！我要每个项目都玩他几十遍！激流勇进适合夏天玩，真的很爽！,1588478021000,0,1,,
YoYo_1I1Z7Y6E,5.0,和朋友去玩了，非常不错，有刺激的有温和的，我朋友喜欢玩刺激的，基本上刺激他都玩了，他玩嗨了的那个猪叫简直要笑死我，直呼下次还要再来，没玩够，我就喜欢拍拍好看的风景，卡乐里面的风格真的非常有特色，以前从来没见过，真的开眼界了，超级漂亮呀！我最喜欢的就是那个部落风格的了，真的好看，下次有时间还要去细拍，对了，这里面的风格超级适合拍婚纱照哈哈哈哈哈哈哈哈哈哈,1586929977000,0,4,,
YoYo_3G2N8N2P,5.0,太好玩了，主要还是去太迟了，想着买的全天票可以玩到晚上九点，就下午两点去的，玩了几个刺激的项目，还是有很多没玩到，感觉最奇妙的就是那个时光飞车了超级炫，有点自己在拍5D电影的感觉，希望多出点vr的项目那样很刺激，因为很多玩的不能拍照也没法上图，只能发表心里感受了，卡乐星球打造我们常德网红基地,1603819090000,0,3,,
YoYo_6G4B6M5T,5.0,2019年12月份去过，当时还没修好，但外观很漂亮，适合亲子游！作为常德人时刻关注着家乡的发展。2020年1月18日已经开园，过年休假期间准备带孩子去乐园开心！为我大常德有这么好滴乐园而感到自豪，以后亲子游再也不用去远方啦！,1579835976000,0,5,,
YoYo_7Z4W9I4G,5.0,景区内很美，适合观赏，游玩项目也很多，平均下来每个项目十元都不到，室外项目也特别刺激，特别是魔幻过山车，特别喜欢神话里面的女娲补天,1587635954000,0,1,,
YoYo_5Z3L4F0L,5.0,是值得游玩的一个地方 风景好 有好几个风格的 适合各种不同风格的小姐妹来拍照。打卡网红点。高空项目也很刺激 最喜欢的还是大闹天宫 置身其中的感觉简直太棒了 👏👏👏,1587634845000,0,1,,
YoYo_3I4S8P5M,5.0,朋友们卡乐星球是一个值得大家去嗨皮的好地方哦！有好多好玩又刺激项目。还有各种舞蹈表演。风景也是超级养眼。里面的小姐姐们都很热情哦。,1587695827000,0,0,,
YoYo_0U8D2T2T,5.0,今天上午我来到 常德卡乐星球游玩，天气很好，适宜在这地方游玩，游玩的项目太多了，每一个项目都感觉很刺激有趣，这里的风景和环境都很好，演员也很漂亮敬业,1587710605000,0,1,,
霞妹爱旅游,5.0,去的那一天是阴天，没太阳，也没雨，还是总体来说还是挺好玩的，性价比也比较高，就是太难的走了，坐公交车下车之后还走了好远的路，但是娱乐项目还是很好玩，还结交新的好朋友，特别是他们那里还有好几个不同的过山车，不一样的刺激程度，看你自己能接受哪一个就玩哪一种。整体来说还是非常好玩的，不管是亲子还是朋友，情侣都是很适合去的,1606227381000,0,2,朋友出游,
YoYo_1I9T1B1Q,5.0,非常棒，可惜好多项目没有玩，想再去一次，因为项目太多了，每一个玩一下可能至少需要两天时间。特别是大型AR和VR，让人深切体会4D带来的震撼，无不让人流连忘返！,1597880087000,0,2,家庭亲子,
长歌一梦,5.0,"常德卡乐星球打卡！
营业时间[黄金薯R] 工作日 10：00-18：00，大部分项目17：30结束，需要安排好室内游乐时间哦，工作日基本不需要排队，安排合适的话可以刷完所有项目。
票价💎 200/成人，医护人员凭借资格证或执业证免票
食物🍺 价格可以接受，里面有米饭，面食，酸辣粉等小吃等，价格在15-50不等。
项目⚡记得峡谷飞舟会淋湿！可以租赁雨衣+雨靴20块，也可以自己看带雨衣…其他的刺激项目：三大过山车，大摆锤，跳楼机，卡乐飞伞等…
乐园外有停车场☀做好防晒噢！",1588082684000,0,5,,
匿名用户,1.0,卡乐星球的服务真的很差劲了，只为了利益最大化，完全不考虑消费者的实际情况，很有是小朋友不能玩的，压根都没有一个提示，总之很差劲,1759548614000,0,1,单独旅行,湖南
YoYo_9I9S0J0Z,5.0,带孩子们去玩，孩子们的乐园，许多项目对身高有要求，最好是1米4的小朋友玩，1米2以下就在旁边看看吧，值得推荐，体验很好，有趣好玩，可以玩一天。,1596851624000,0,2,家庭亲子,
rochan19,4.0,在常德范围内真的算还不错的了，游乐场基本标配都有，还有自己的主题特色，为想去方特但是太远的常德人来说，提供了周末位置近适合家庭出游的好去处！,1596439148000,0,0,朋友出游,
YoYo_5U6P0K8W,5.0,常德逼格最高的大型游乐场所，景色宜人，项目超多，室内室外都有，爱玩的亲们推荐办年卡超级划算。所有项目一票通玩无需另外付费,1587709652000,0,1,,
霞妹爱旅游,5.0,很好玩的一次旅行，去时没什么太阳，刚好不用担心太阳晒黑，玩的东西也很多，值得推荐，里面有很多室内体验的项目也都很好玩，不管你是带小孩还是情侣，朋友都是一个挺值得去的地方，中途还跟两个陌生小姐姐组队，一天下来玩的不亦乐乎体验很好，有趣好玩，值得推荐，景色不错，,1597214076000,0,1,朋友出游,
YoYo_0T5T6V9T,5.0,景色优美，过完年带孩子游玩了一下，场地好大，项目多，一个碰碰车就玩五六次，还好是一票制，一天玩不完，根本玩不完，下次五一或暑假再带她们来玩,1708925643000,0,1,,湖南
YoYo_6U8M8S2W,4.0,里面很漂亮，适合拍照，项目很多很好玩，然后景色很好，项目刺激有趣，还有旋转木马，摩天轮等，少女心满满。太阳部落非常贴近原始部落样式，非常好看,1598538401000,0,0,朋友出游,
YoYo_1Z0I1G4Q,5.0,今天天气非常好，来了常德卡乐星球玩了一天，非常快乐，特别喜欢玩大闹天宫，影视效果非常不错，而且可以重复体验，性价比还是比较高,1709533858000,0,0,,湖南
犇劣,3.0,"收费不合理：里面有些项目还需要另外收费比如迷宫，因为设施问题需要租赁防滑鞋垫和荧光棒大人小孩收费不同25-35，拜托，这是你们自己的问题为什么要游客来承担后果？自己不能改进设备却想着从游客身上捞钱。游览车50/人/次，甜筒15，凉面18，全天自驾车240，价格写给大家参考。
项目无聊：几乎都无聊，随便举个例子，啥迷旋，就一人体转盘，不知道有啥好玩的。小镇的项目都无聊，飞车和博物馆一模一样的套路，都是3d类型。惊险刺激项目敢玩的少，要么就是平平无奇的旋转木马碰碰车。
可玩性低，性价比低，全程就玩了海盗船和飞车，浪费时间金钱。

但小镇出片率很高",1620096637000,0,3,朋友出游,
KETTY1219,5.0,很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。,1607212598000,0,0,家庭亲子,
YoYo_2A7T2I4J,5.0,跟表姐还有男朋友一起来玩的，一进园先玩了三个特别刺激的，之后有点晕乎乎的。总之很愉快的一天。值得推荐，景色不错，有趣好玩，,1597372818000,0,0,朋友出游,
sweety1106,5.0,算还不错的一个游乐场，景区挺大的，成人和小孩都可以玩，一米二的小孩就不要想了，没有什么项目可以玩。里面有一个可以让小朋友玩球的地方，全部都是海洋球，把孩子放在里面也挺省心的,1658115586000,0,0,家庭亲子,
YoYo_7F3N3S2V,5.0,游乐场分几个区域，适合各个年龄段，与方特是同类型的综合型游乐场。国庆期间人也不算特别多，不用排队很久 最值得点赞的是，即使只有一个人也会开动机器，很人性化。总体感觉不错，值得推荐！,1633356127000,0,1,家庭亲子,
YoYo_4T6D4N1X,5.0,在南方的夏天还可以这么凉快的玩耍，太爽了。崽崽在里面都不愿意出来了。卡乐星球里面好玩的东西挺多的，以后还会带崽经常来玩。,1597831432000,0,2,,
YoYo_9L3X1L3N,5.0,春节假期期间有夜场，带着一家老小来走走逛逛玩玩，很不错的游玩地方，最最最重要的事，以前没有过期的年卡给我续上了，还赠送了一个月，太开心✧٩(ˊωˋ*)و✧,1708865088000,0,3,,湖南
YoYo_8Z7S6O3F,5.0,公园里面不仅好玩，而且拍照也好看，蓝白相间城堡为背景，分分钟就能拍出咔咔大片！夜场也非常nice，可以看打铁花  灯光五彩斑斓，迷人得很,1708927304000,0,1,,湖南
在等风也等你-,3.0,总体评价三星吧，当天好多游乐设施没有开，海岛船、过山车都没开放，造成趣味性不大，再者的室内项目基本上都是3d.4d的，玩一两个就不适合继续了，头容易晕，主题系列的游乐场系列，设计外观，游乐场里面还是很适合拍照，所以，如果说是想要体验极佳的游乐设施，一定要挑选好天气，提前询问好当天哪些不开放的设施，因为如果没有想玩的，就大可不必去了。,1647499775000,0,0,情侣夫妻,
YoYo_5U6P0K8W,5.0,常德新地标，不论是园区景色还是项目都是很赞的玩了一天硬是不知道累，园区太大了，来玩的朋友们一定要记得拿导览图，要不然真会迷路的。,1708923597000,0,0,,湖南
匿名用户,5.0,之前一直想带孩子来卡乐星球，这次遇到暑假最后阶段，又遇到票价打折，于是来玩了。大概游玩了5个小时，娱乐设施很多，惊险刺激，还有一些表演可看，完全能够值回票价，,1724648211000,0,0,家庭亲子,湖南
YoYo_2U4W0K1W,3.0,"孩子四岁，啥都不能玩，买的晚场，看看花车游行，结果他不喜欢，也没有见到最喜欢的恐龙出游。门口的车子值得租一个，两人的160，三人的200，车子没有安全带，刹车都让我儿子掉下去了。然后，并没有玩什么，都不让玩，连个碰碰车都不行，只能坐旋转木马。
买票后进去只需要排队玩的，但是有些需要花钱，比如去这里要买袜子，去那里要买引导棒……各种各样的
景色还是不错的",1626593029000,0,1,家庭亲子,
YoYo_4I9A0G2S,5.0,项目很多，限身高，1.2以下只能看咯，不过可以看其他表演之类的节目，人太多，天气太热，玩一个项目排好长的队，累，不过孩子们玩的蛮开心的。,1597677299000,0,2,家庭亲子,
如小主qr,4.0,性价比高，比起方特和迪士尼，票价便宜多了。位置就在柳叶湖的一个小岛上，项目和景色不错，非常满意。总体超赞，性价比高，景色不错，有趣好玩，,1620368874000,0,1,家庭亲子,
1987年的秋天,1.0,里面的游乐设施百分五十以上都没开，这也全票？搁这诈骗呢？该开的免费的没开，剩下大部分收费的给开着，说实话作为一个常德人，这应该作为常德的一张名片，但是就这种作法，要倒闭就赶紧倒，别把常德的脸丢尽了，你要设施都不开就早点说明情况，折扣票价，设施大部分关了还卖全票？吃相***难看，,1714206055000,0,1,家庭亲子,湖南
YoYo_8K6P1V9P,5.0,感觉园区好大，刺激项目不敢体验，还是被拖着坐了过山车、跳楼机，这两个我绝对不会再玩了，吓死我了。和盆友一起来玩的，感觉性价比还不错。建议大家还是晴天去玩，拍照超美[愉快][愉快][愉快],1587636359000,0,1,,
寻桥,5.0,"特别好玩 ，游玩项目非常多，工作人员们都非常热情仔细。
里面拍照特别好看 强烈推荐极速穿越和大摆锤两个项目！非常刺激！！！
总得来说游玩体验非常好！玩的特别开心…！👍👍👍👍👍👍",1587777135000,0,3,,
YoYo_2P4D6J7O,4.0,和方特差不多的类型，但体验没方特好。小孩子玩的很开心，4D电影都设置在卡乐小镇，几个电影看下来头都晕了，大闹天宫和神话挺好看的，就是时间太短了。冰雪王国玩了几分钟就出来了，实在太冷了。,1597133566000,0,0,家庭亲子,
YoYo_0E6R9B8A,5.0,"【景色】很美 尤其是天气好的夜景 很适合拍照 情侣打卡 出大片
【趣味】很多室内项目适合小朋友玩 最佳身高就是1米4以上最好",1708918909000,0,0,,湖南
YoYo_0D6H4Q3U,5.0,.里面游乐设施齐全，种类繁多，门票也不贵，场地很大，吃的也很多，举家出游的游客很多，交通便利。带小朋友去，小朋友玩得太开心了。,1708923442000,0,0,,湖南
M26****7886,5.0,像城堡一样，很适合拍照，里面的游乐设施也很好玩，一个下午玩了很多项目，像海盗船，逐日天梭，还有一个忘记叫什么了，很有趣，工作人员也很好，没有白来，赞一个。,1587776149000,0,0,,
YoYo_3H3P4E1H,5.0,很好玩，项目也挺多，尤其是跳楼机，和其他地方的不太一样，喜欢刺激项目的朋友一定要去体验，和株洲方特的体验感差不多，但是方特可能更有特色园内景观设置会更好一点，只玩项目卡乐星球体验感也很不错。,1622601853000,0,0,其他出游,
maomaomami,5.0,非常惊喜的乐园，比想象🤣中👌太多了吧，但夜场因为便宜人特别多，好多热门没玩到，不甘心，第二天又买了全天票来玩。建议直接买全天票，项目很多很好玩，总体超赞，有趣好玩，绝对值！,1603505548000,0,2,家庭亲子,
YoYo_6R8K9M4K,5.0,卡乐星球真的超级好玩，而且人很少不影响多刷几次。室外大型项目1.4以上就畅玩无阻了，三种过山车都很好玩。室内项目裸眼4D的也很精彩，不比方特和迪士尼差，差的就是原创的文化，纯玩的话非常好了。这个作为欢乐谷的升级确实精彩。互动和参与节目不够多，主要是人气不够吧。开园排队都没超过百来人。,1626153663000,0,0,家庭亲子,
YoYo_9I2V0M8D,5.0,有很多好玩刺激体验项目，迷旋，鬼屋，飞旋战车，也有很多适合小孩的项目碰碰车，旋转木马，360影院等等，门票也不贵，值得一玩。,1587720502000,0,0,,
Macro_726,5.0,非常棒，夜场玩的也多，还便宜，就是身高限得很si，没有1*2以上好多都玩不得，就是带小孩子去，自己也没时间玩那些刺激的项目，就玩了一个，挺刺激的，也好玩,1626909231000,0,0,朋友出游,
YoYo_0K2W2G6R,5.0,买的套票，价格还是挺划算的，但是不适合1.2米以下的孩子去玩，适合大一点的孩子去玩，里面我女儿最喜欢玩神话、大闹天宫、时光飞车这种项目非常刺激，视觉效果很好,1614047008000,0,0,家庭亲子,
亮小珍,2.0,其实环境很不错，有文化底蕴，不像有些纯游玩乐园。但是景区很多设施都在维护，暂停开放。同样带孩子在株洲方特玩过的项目在这里都不能玩，1米2以下的孩子整个园区除了旋转木马什么也玩不了，孩子笑着进园哭着出来。三大一小，600块，就坐了一个旋转木马，性价比确实不高。,1620212344000,0,0,家庭亲子,
那年的那些年,4.0,项目蛮多的但是还是有差不多七八个左右项目暂未开放其中就包括我心心念念的摩天轮，路上工作人员不多要想询问问题还是有点不足，里面的项目也是挺刺激的 推荐去烈焰飞龙 大闹天宫这两个地方,1662913587000,0,0,情侣夫妻,湖南
甄亦晨,5.0,园区在柳叶湖  环境非常不错  体验完项目之后办了张年卡 计划多来几次 更实惠些  玩的时候还遇到了电视台滴人采访 8错8错！！,1587779820000,0,0,,
YoYo_9H2I8R6V,5.0,对于此次游玩体验来说，我给满分，首先，项目体验很棒，而且公园的门头造型简直就是我的梦中情堡，希望看到评论的美女帅哥能获得跟我一样的快乐！🦋🦋🦋🦋🦋,1708741745000,0,0,,湖南
唐华,1.0,很多外包的额外收费项目，像进门的电动车，100元一小时，冰雪世界租脏的不行的棉衣，30元一件，基本处处***，总有一刀适合你,1633172524000,0,0,家庭亲子,
微陌,1.0,两个大人带三个小朋友，前半程差不多都在走，项目根本玩不了，身高不够，全部要1.4以上的，1.4以下的小伙伴直接去小镇就可以了，其他地方没有适合的，碰碰车都需要一个大人带一个小孩，另外一个小孩我估计要丢掉才行😂😂😂图片是唯独两个可以五人参与的项目，冰雪还是另外自费的，摩天轮和激流勇进的项目压根没开可玩性低，,1620178625000,0,0,家庭亲子,
施兰贝格艾伦,4.0,常德风景没得说，游乐园位置非常好，在柳叶湖边，风景美极了。有不少项目，非常好玩。只是园区电瓶车非常少，买了车票都没怎么做，要等半天。夏天又嗮又热。,1675548349000,0,0,家庭亲子,湖南
YoYo_6L8K9L7P,1.0,很多项目晚上六点就玩不了，像圣诞骑兵等没有暂停活动，这个200元票价真的很不值得，另外再携程网订了的票，明明写的是无条件可退，真的退的时候也拒绝了，这个国庆常德卡乐星球给我感觉太糟糕了，,1633428988000,0,0,家庭亲子,
如小主qr,4.0,带小孩过来玩的，小孩买的学生票，玩得超开心，比起方特和迪士尼，性价比高多了。地点就在柳叶湖的小岛上，柳叶湖的景色也是超赞！,1620368975000,0,0,家庭亲子,
YoYo_8J5K1B6E,5.0,挺刺激，好玩。总体超赞，有趣好玩，AR项目挺多的，很有意思的女娲那个故事，场景唯美，很有感觉，就是鬼屋吓人，没能进去玩，可惜了。景色不错，,1610256344000,0,0,朋友出游,
YoYo_9U9O3S9L,4.0,睌上好玩些！！NPc可以多一些，互动的这些节目也可以多一些，尽量每个项目都要经营吧，不然去的时候这个玩不了，那个玩不了，但是晚上真的很好玩,1752739698000,0,0,朋友出游,湖南
伍呜唔,5.0,很好玩儿！！！,1768944740000,0,0,朋友出游,重庆
匿名用户,2.0,环境很老旧了 感觉破破烂烂的 去的时候没什么人 很多项目都没开放,1756641683000,0,0,情侣夫妻,湖南
举个栗子oOO,5.0,"【景色】不得不说这个卡乐星球外观是我喜欢的蓝色，

以前每次开车经过就看到漂亮的城堡🏰

下高速看到常德之眼，🎡

终于等到开园了迫不及待来体验了
【趣味】

给大家出一个攻略：
1.一定要带相机📷，真的所到之处，卡乐小镇真的特别美，哪哪都是美景
2.看准天气出行，因为如果下雨，室外项目就玩不了了，不过室内项目也够玩一天了，室外留着下次来体验～
3.里面有个肉肠超级好吃～
4.购物性价比也很高，没有吓死人的价格哈哈哈
【性价比】Ａ＋++

希望卡乐尽快完善吧，作为酒店控，很期待
如果有酒店就更完美了，那就吃住行可以一条龙了。",1586076810000,0,4,,
YoYo_5N5Z3O3H,1.0,体验非常不好，有些刺激得项目还要收钱，没开门的都是下午场也没写清楚，千万别去，谁去谁后悔,1754378568000,0,1,家庭亲子,湖南
山野安安,5.0,"卡乐星球欢乐世界游乐设施丰富，刺激有趣。
 
有各种主题区域，适合不同人群。
 
是个游玩娱乐的好去处。
 
总的来说，很值得一去。",1734873507000,0,0,,湖南
Fᴏʀɢᴇᴛ .z,5.0,这个时候再来游玩，人就比较少了，基本上所有的项目都能玩到，里面的项目也是很精彩的，但是比较遗憾的是，去了两次都没有做到飞龙过山车，第一次是因为人多，第二次是因为那个在维修,1617770602000,0,1,情侣夫妻,
M3***34,4.0,限1米2的项目太多了基本上小孩子没什么玩的带孩子的就算了吧最后的打铁花还是不错的好看,1755661728000,0,0,家庭亲子,湖南
YoYo_9V4P4B0X,5.0,夜场很划算！基本不用排队，很多项目都玩了好几遍。夜场性价比真的高。希望夜场能多开一开哈哈哈哈,1629305324000,0,3,,
YoYo_8K6P1V9P,5.0,玩的项目蛮多，而且地儿也挺大，逛一圈感觉脚疼。感觉性价比还可以，暑假来玩很棒，应该水上的那个项目会开,1586092106000,0,3,,
瑜琳🍎,5.0,超级好玩，大人小孩都喜欢，十一点多进去玩到七点多才出来，所有的项目都玩了个遍，天气也很好，不热。票价很划算。,1746362352000,0,0,家庭亲子,湖南
YoYo_5D5Q0I9J,5.0,超喜欢时光飞车，太刺激了，视觉效果超级炫。不仅一票通玩，还有很多美食能满足我的胃。下次还来。。。。,1586175542000,0,4,,
Eilleen18,2.0,"项目开放时间有限，基本整点，而且同时间，根本玩不到什么～
园子很大，买了园内游览车，只坐了一次，不想再去～",1587044828000,0,1,,
匿名用户,1.0,体验感非常不好！！！第一，停车的地方离检票口非常远距离不合理，很不方便尤其是在炎热的夏天；第二游乐园里面的大部分设施都关了就算有些没关的也是有规定的时间，而不是到了就能玩；第三，整个游乐园基本没有工作人员，也没有售卖水和饮料的地方，有些贩卖机甚至被锁上了又没有工作人员售卖，真的感觉要被活活渴死；第四，天气炎热游乐园没有一个温馨提示有些哪些设施因为什么原因而玩不了，导致多次跑空，在炎热的夏天真的很容易中暑；第五，室外项目的工作人员全部都躲在工作间没有一个在外接待游客，想玩一个项目之前我还得花力气高声呼喊才有人出来接待，可以理解天气炎热进去休息，但是这不是自助游乐园请不要什么事情都让我们自己来好嘛？第六，可以理解乐园生意不好节省开支，但是天气如此炎热又是暑假期间，大家也是都花了钱过去玩的，不要舍不得开空调好嘛？就连最后的文创商店都没有空调，室内项目的空调也仅仅只是到了不热的程度。第七，整个园区指示牌不清晰，门口也没有地图，在里面很容易迷路；最后我想说的是希望乐园又所改善，我不希望下次再带我朋友过去给别人留下的印象还是真low,1752006440000,1,0,其他出游,湖南
云淡风轻沅江,4.0,服务态度很好，,1753019531000,0,1,朋友出游,黑龙江
YoYo_6M4T3W7I,5.0,非常值得去玩的，游乐设施也很齐全，适合朋友聚会一起去玩，特别吹爆3D设施超级刺激，视觉效果非常好，有很多的项目到晚上才结束，可以更好的玩完所有项目，非常nice，下次还回去的值得推荐，体验很好，有趣好玩，景色不错，,1597888106000,0,0,朋友出游,
YoYo_5C7B0P5U,5.0,哇撒！常德卡乐星球好耶！真滴好！居家旅行、周末休闲、泡妞表白成功率最高的地方！太神奇了！,1587635883000,0,4,,
YoYo_5H7W5S5E,5.0,终于打卡心心念念的卡乐星球了！绝美的拍照圣地！阳光下拍照超好看！,1587638174000,0,2,,
YoYo_0M5K5D7B,5.0,常德自己家门口的游乐场，小家伙开心坏了，都不肯回家，刺激，好玩,1586071361000,0,3,,
YoYo_8R8R0A2T,5.0,非常值得推荐，炒鸡好玩，炒鸡刺激，环境非常好，适合情侣游玩。,1586063529000,0,3,,
YoYo_2O5Y0P5O,5.0,最喜欢这个过山车了，心形的！刺激，拍照也好看！,1586086717000,0,5,,
海科融通,5.0,非常值得一玩的地方，话不多说快去体验吧,1586070711000,0,3,,
YoYo_9A2K4T5U,5.0,常德卡乐星球欢乐世界位于常德市柳叶湖旅游度假区梦幻桃花岛，它将新颖的娱乐项目与国内先进的VR、AR等高科技技术相结合，引入热门互联网文化，为游客打造新奇的互动式体验------惊险刺激，富有童趣，风光无限，极致体验！,1674054987000,0,0,,河南
YoYo_5O6Z1W9E,5.0,姐妹们，蛮不错的体验，值得去玩，建议吃的东西自己带过去比较好，有点小贵哦,1633192555000,0,3,,
YoYo_8J0I8R7M,5.0,又一次来到卡乐星球游玩，正好赶上一个小伙子求婚，鲜花戒指💍单膝跪地太美好了吧，羡慕。正好那天天气也好，一群帅哥美女跳着舞，被求婚的女孩一脸懵的被邀请上游览车，看到她男朋友出现的时候惊讶表情绝没有彩排，太可了！,1592535998000,0,2,,
YoYo_5A3W6G9L,5.0,"又是一常德必打卡的地方 山好水好风景好。童话般的世界 适合情侣过来 🤙🤙🤙
【趣味】
【景色】",1587785151000,0,1,,
YoYo_8A8W6Z2Q,5.0,演出很有激情，游玩项目很多很刺激，目前没有优惠这个值得吐槽，其他都很棒，值得带孩子或者情侣过来休闲娱乐,1587635637000,0,1,,
YoYo_0V6I7C0M,5.0,带着小朋友可以玩一整天还不想走～5d电影真的看到饱，极速飞机墙裂推荐，大环境是实体的，体验感好棒！,1613914883000,0,2,家庭亲子,
chenxuan,5.0,六刷卡乐星球，离家近，孩子喜欢。买票方便快捷，出行就用携程。,1776823831000,0,0,家庭亲子,湖南
YoYo_6I3P4J6X,5.0,常德卡乐星球真棒！有让你发泄的尖叫声，也有童话般的美好世界，这绝对是个体验游玩的好城堡,1587649516000,0,2,,
chenxuan,5.0,六刷卡乐星球，离家近孩子喜欢。买票方便快捷，出行就用携程。,1776823857000,0,0,家庭亲子,湖南
YoYo_6A6U6J8Q,5.0,喜欢他家的室内项目，视觉效果非常好👍，项目还蛮多滴,1587636564000,0,2,,
YoYo_3J6A0G1Y,5.0,"景色怡然
项目灰常刺激有趣
还有各种各样的网红美食
赞！",1587722528000,0,1,,
