userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful,情感得分,情感类别,风景_得分,服务_得分,餐饮_得分,住宿_得分,交通_得分,综合维度分,主要维度
YoYo_5R6W3U9S,5.0,来这一定要去体验一下尖叫时刻，满星体验，还有海盗船一定要坐最后一排，还有爱心过山车，其他可以不玩，这个一定要玩，而且园内小姐姐们服务态度特别好，也很热情礼貌总体超赞，性价比高，景色不错，有趣好玩，,1616229226000,0,1,朋友出游,,来这一定要去体验一下尖叫时刻，满星体验，还有海盗船一定要坐最后一排，还有爱心过山车，其他可以不玩，这个一定要玩，而且园内小姐姐们服务态度特别好，也很热情礼貌总体超赞，性价比高，景色不错，有趣好玩，,2021-03-20 16:33:46,2021-03-20,3,5,16,春季,98,高,True,0.9999999997726401,正面,1.0,1.0,0.0,0.0,0.3333333333333333,0.4666666666666667,风景
YoYo_1I1Z7Y6E,5.0,又来玩了！常德有这么一个地方太爽了吧！里面的项目很刺激，办了年卡，以后可以来无数次啦！我要每个项目都玩他几十遍！激流勇进适合夏天玩，真的很爽！,1588478021000,0,1,,,又来玩了！常德有这么一个地方太爽了吧！里面的项目很刺激，办了年卡，以后可以来无数次啦！我要每个项目都玩他几十遍！激流勇进适合夏天玩，真的很爽！,2020-05-03 11:53:41,2020-05-03,5,6,11,春季,71,高,True,0.9974277206935606,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_1I1Z7Y6E,5.0,和朋友去玩了，非常不错，有刺激的有温和的，我朋友喜欢玩刺激的，基本上刺激他都玩了，他玩嗨了的那个猪叫简直要笑死我，直呼下次还要再来，没玩够，我就喜欢拍拍好看的风景，卡乐里面的风格真的非常有特色，以前从来没见过，真的开眼界了，超级漂亮呀！我最喜欢的就是那个部落风格的了，真的好看，下次有时间还要去细拍，对了，这里面的风格超级适合拍婚纱照哈哈哈哈哈哈哈哈哈哈,1586929977000,0,4,,,和朋友去玩了，非常不错，有刺激的有温和的，我朋友喜欢玩刺激的，基本上刺激他都玩了，他玩嗨了的那个猪叫简直要笑死我，直呼下次还要再来，没玩够，我就喜欢拍拍好看的风景，卡乐里面的风格真的非常有特色，以前从来没见过，真的开眼界了，超级漂亮呀！我最喜欢的就是那个部落风格的了，真的好看，下次有时间还要去细拍，对了，这里面的风格超级适合拍婚纱照哈哈哈哈哈哈哈哈哈哈,2020-04-15 13:52:57,2020-04-15,4,2,13,春季,177,高,True,0.9999999856919157,正面,1.0,0.0,0.3333333333333333,0.0,0.0,0.26666666666666666,风景
YoYo_3G2N8N2P,5.0,太好玩了，主要还是去太迟了，想着买的全天票可以玩到晚上九点，就下午两点去的，玩了几个刺激的项目，还是有很多没玩到，感觉最奇妙的就是那个时光飞车了超级炫，有点自己在拍5D电影的感觉，希望多出点vr的项目那样很刺激，因为很多玩的不能拍照也没法上图，只能发表心里感受了，卡乐星球打造我们常德网红基地,1603819090000,0,3,,,太好玩了，主要还是去太迟了，想着买的全天票可以玩到晚上九点，就下午两点去的，玩了几个刺激的项目，还是有很多没玩到，感觉最奇妙的就是那个时光飞车了超级炫，有点自己在拍5D电影的感觉，希望多出点vr的项目那样很刺激，因为很多玩的不能拍照也没法上图，只能发表心里感受了，卡乐星球打造我们常德网红基地,2020-10-28 01:18:10,2020-10-28,10,2,1,秋季,146,高,True,0.9999613179179573,正面,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,交通
YoYo_6G4B6M5T,5.0,2019年12月份去过，当时还没修好，但外观很漂亮，适合亲子游！作为常德人时刻关注着家乡的发展。2020年1月18日已经开园，过年休假期间准备带孩子去乐园开心！为我大常德有这么好滴乐园而感到自豪，以后亲子游再也不用去远方啦！,1579835976000,0,5,,,2019年12月份去过，当时还没修好，但外观很漂亮，适合亲子游！作为常德人时刻关注着家乡的发展。2020年1月18日已经开园，过年休假期间准备带孩子去乐园开心！为我大常德有这么好滴乐园而感到自豪，以后亲子游再也不用去远方啦！,2020-01-24 11:19:36,2020-01-24,1,4,11,冬季,112,高,True,0.9999693803062452,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_7Z4W9I4G,5.0,景区内很美，适合观赏，游玩项目也很多，平均下来每个项目十元都不到，室外项目也特别刺激，特别是魔幻过山车，特别喜欢神话里面的女娲补天,1587635954000,0,1,,,景区内很美，适合观赏，游玩项目也很多，平均下来每个项目十元都不到，室外项目也特别刺激，特别是魔幻过山车，特别喜欢神话里面的女娲补天,2020-04-23 17:59:14,2020-04-23,4,3,17,春季,65,高,True,0.9999192740052811,正面,1.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,风景
YoYo_5Z3L4F0L,5.0,是值得游玩的一个地方 风景好 有好几个风格的 适合各种不同风格的小姐妹来拍照。打卡网红点。高空项目也很刺激 最喜欢的还是大闹天宫 置身其中的感觉简直太棒了 👏👏👏,1587634845000,0,1,,,是值得游玩的一个地方 风景好 有好几个风格的 适合各种不同风格的小姐妹来拍照。打卡网红点。高空项目也很刺激 最喜欢的还是大闹天宫 置身其中的感觉简直太棒了,2020-04-23 17:40:45,2020-04-23,4,3,17,春季,77,高,True,0.9995619583902611,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_3I4S8P5M,5.0,朋友们卡乐星球是一个值得大家去嗨皮的好地方哦！有好多好玩又刺激项目。还有各种舞蹈表演。风景也是超级养眼。里面的小姐姐们都很热情哦。,1587695827000,0,0,,,朋友们卡乐星球是一个值得大家去嗨皮的好地方哦！有好多好玩又刺激项目。还有各种舞蹈表演。风景也是超级养眼。里面的小姐姐们都很热情哦。,2020-04-24 10:37:07,2020-04-24,4,4,10,春季,65,高,False,0.999996037359896,正面,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.2,风景
YoYo_0U8D2T2T,5.0,今天上午我来到 常德卡乐星球游玩，天气很好，适宜在这地方游玩，游玩的项目太多了，每一个项目都感觉很刺激有趣，这里的风景和环境都很好，演员也很漂亮敬业,1587710605000,0,1,,,今天上午我来到 常德卡乐星球游玩，天气很好，适宜在这地方游玩，游玩的项目太多了，每一个项目都感觉很刺激有趣，这里的风景和环境都很好，演员也很漂亮敬业,2020-04-24 14:43:25,2020-04-24,4,4,14,春季,74,高,True,0.9999984927501199,正面,1.0,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666,风景
霞妹爱旅游,5.0,去的那一天是阴天，没太阳，也没雨，还是总体来说还是挺好玩的，性价比也比较高，就是太难的走了，坐公交车下车之后还走了好远的路，但是娱乐项目还是很好玩，还结交新的好朋友，特别是他们那里还有好几个不同的过山车，不一样的刺激程度，看你自己能接受哪一个就玩哪一种。整体来说还是非常好玩的，不管是亲子还是朋友，情侣都是很适合去的,1606227381000,0,2,朋友出游,,去的那一天是阴天，没太阳，也没雨，还是总体来说还是挺好玩的，性价比也比较高，就是太难的走了，坐公交车下车之后还走了好远的路，但是娱乐项目还是很好玩，还结交新的好朋友，特别是他们那里还有好几个不同的过山车，不一样的刺激程度，看你自己能接受哪一个就玩哪一种。整体来说还是非常好玩的，不管是亲子还是朋友，情侣都是很适合去的,2020-11-24 22:16:21,2020-11-24,11,1,22,秋季,158,高,True,0.9999999990349289,正面,0.3333333333333333,0.0,0.0,0.0,1.0,0.26666666666666666,交通
YoYo_1I9T1B1Q,5.0,非常棒，可惜好多项目没有玩，想再去一次，因为项目太多了，每一个玩一下可能至少需要两天时间。特别是大型AR和VR，让人深切体会4D带来的震撼，无不让人流连忘返！,1597880087000,0,2,家庭亲子,,非常棒，可惜好多项目没有玩，想再去一次，因为项目太多了，每一个玩一下可能至少需要两天时间。特别是大型AR和VR，让人深切体会4D带来的震撼，无不让人流连忘返！,2020-08-20 07:34:47,2020-08-20,8,3,7,夏季,79,高,True,0.9997156722195472,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
长歌一梦,5.0,"常德卡乐星球打卡！
营业时间[黄金薯R] 工作日 10：00-18：00，大部分项目17：30结束，需要安排好室内游乐时间哦，工作日基本不需要排队，安排合适的话可以刷完所有项目。
票价💎 200/成人，医护人员凭借资格证或执业证免票
食物🍺 价格可以接受，里面有米饭，面食，酸辣粉等小吃等，价格在15-50不等。
项目⚡记得峡谷飞舟会淋湿！可以租赁雨衣+雨靴20块，也可以自己看带雨衣…其他的刺激项目：三大过山车，大摆锤，跳楼机，卡乐飞伞等…
乐园外有停车场☀做好防晒噢！",1588082684000,0,5,,,常德卡乐星球打卡！ 营业时间黄金薯R 工作日 10：0018：00，大部分项目17：30结束，需要安排好室内游乐时间哦，工作日基本不需要排队，安排合适的话可以刷完所有项目。 票价 200成人，医护人员凭借资格证或执业证免票 食物 价格可以接受，里面有米饭，面食，酸辣粉等小吃等，价格在1550不等。 项目记得峡谷飞舟会淋湿！可以租赁雨衣雨靴20块，也可以自己看带雨衣其他的刺激项目：三大过山车，大摆锤，跳楼机，卡乐飞伞等 乐园外有停车场做好防晒噢！,2020-04-28 22:04:44,2020-04-28,4,1,22,春季,224,高,True,0.7251631454302482,正面,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.4,餐饮
匿名用户,1.0,卡乐星球的服务真的很差劲了，只为了利益最大化，完全不考虑消费者的实际情况，很有是小朋友不能玩的，压根都没有一个提示，总之很差劲,1759548614000,0,1,单独旅行,湖南,卡乐星球的服务真的很差劲了，只为了利益最大化，完全不考虑消费者的实际情况，很有是小朋友不能玩的，压根都没有一个提示，总之很差劲,2025-10-04 11:30:14,2025-10-04,10,5,11,秋季,63,低,True,0.0023703082476093096,负面,0.0,0.6666666666666666,0.0,0.0,0.0,0.13333333333333333,服务
YoYo_9I9S0J0Z,5.0,带孩子们去玩，孩子们的乐园，许多项目对身高有要求，最好是1米4的小朋友玩，1米2以下就在旁边看看吧，值得推荐，体验很好，有趣好玩，可以玩一天。,1596851624000,0,2,家庭亲子,,带孩子们去玩，孩子们的乐园，许多项目对身高有要求，最好是1米4的小朋友玩，1米2以下就在旁边看看吧，值得推荐，体验很好，有趣好玩，可以玩一天。,2020-08-08 09:53:44,2020-08-08,8,5,9,夏季,71,高,True,0.9941693531291986,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
rochan19,4.0,在常德范围内真的算还不错的了，游乐场基本标配都有，还有自己的主题特色，为想去方特但是太远的常德人来说，提供了周末位置近适合家庭出游的好去处！,1596439148000,0,0,朋友出游,,在常德范围内真的算还不错的了，游乐场基本标配都有，还有自己的主题特色，为想去方特但是太远的常德人来说，提供了周末位置近适合家庭出游的好去处！,2020-08-03 15:19:08,2020-08-03,8,0,15,夏季,70,高,False,0.9989481656042696,正面,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333,餐饮
YoYo_5U6P0K8W,5.0,常德逼格最高的大型游乐场所，景色宜人，项目超多，室内室外都有，爱玩的亲们推荐办年卡超级划算。所有项目一票通玩无需另外付费,1587709652000,0,1,,,常德逼格最高的大型游乐场所，景色宜人，项目超多，室内室外都有，爱玩的亲们推荐办年卡超级划算。所有项目一票通玩无需另外付费,2020-04-24 14:27:32,2020-04-24,4,4,14,春季,60,高,True,0.5625814695251644,中性,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
霞妹爱旅游,5.0,很好玩的一次旅行，去时没什么太阳，刚好不用担心太阳晒黑，玩的东西也很多，值得推荐，里面有很多室内体验的项目也都很好玩，不管你是带小孩还是情侣，朋友都是一个挺值得去的地方，中途还跟两个陌生小姐姐组队，一天下来玩的不亦乐乎体验很好，有趣好玩，值得推荐，景色不错，,1597214076000,0,1,朋友出游,,很好玩的一次旅行，去时没什么太阳，刚好不用担心太阳晒黑，玩的东西也很多，值得推荐，里面有很多室内体验的项目也都很好玩，不管你是带小孩还是情侣，朋友都是一个挺值得去的地方，中途还跟两个陌生小姐姐组队，一天下来玩的不亦乐乎体验很好，有趣好玩，值得推荐，景色不错，,2020-08-12 14:34:36,2020-08-12,8,2,14,夏季,129,高,True,0.9999999998535221,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_0T5T6V9T,5.0,景色优美，过完年带孩子游玩了一下，场地好大，项目多，一个碰碰车就玩五六次，还好是一票制，一天玩不完，根本玩不完，下次五一或暑假再带她们来玩,1708925643000,0,1,,湖南,景色优美，过完年带孩子游玩了一下，场地好大，项目多，一个碰碰车就玩五六次，还好是一票制，一天玩不完，根本玩不完，下次五一或暑假再带她们来玩,2024-02-26 13:34:03,2024-02-26,2,0,13,冬季,69,高,True,0.9998703512377236,正面,1.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,风景
YoYo_6U8M8S2W,4.0,里面很漂亮，适合拍照，项目很多很好玩，然后景色很好，项目刺激有趣，还有旋转木马，摩天轮等，少女心满满。太阳部落非常贴近原始部落样式，非常好看,1598538401000,0,0,朋友出游,,里面很漂亮，适合拍照，项目很多很好玩，然后景色很好，项目刺激有趣，还有旋转木马，摩天轮等，少女心满满。太阳部落非常贴近原始部落样式，非常好看,2020-08-27 22:26:41,2020-08-27,8,3,22,夏季,70,高,False,0.9999999999443663,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_1Z0I1G4Q,5.0,今天天气非常好，来了常德卡乐星球玩了一天，非常快乐，特别喜欢玩大闹天宫，影视效果非常不错，而且可以重复体验，性价比还是比较高,1709533858000,0,0,,湖南,今天天气非常好，来了常德卡乐星球玩了一天，非常快乐，特别喜欢玩大闹天宫，影视效果非常不错，而且可以重复体验，性价比还是比较高,2024-03-04 14:30:58,2024-03-04,3,0,14,春季,62,高,False,0.9999255324026415,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
犇劣,3.0,"收费不合理：里面有些项目还需要另外收费比如迷宫，因为设施问题需要租赁防滑鞋垫和荧光棒大人小孩收费不同25-35，拜托，这是你们自己的问题为什么要游客来承担后果？自己不能改进设备却想着从游客身上捞钱。游览车50/人/次，甜筒15，凉面18，全天自驾车240，价格写给大家参考。
项目无聊：几乎都无聊，随便举个例子，啥迷旋，就一人体转盘，不知道有啥好玩的。小镇的项目都无聊，飞车和博物馆一模一样的套路，都是3d类型。惊险刺激项目敢玩的少，要么就是平平无奇的旋转木马碰碰车。
可玩性低，性价比低，全程就玩了海盗船和飞车，浪费时间金钱。

但小镇出片率很高",1620096637000,0,3,朋友出游,,收费不合理：里面有些项目还需要另外收费比如迷宫，因为设施问题需要租赁防滑鞋垫和荧光棒大人小孩收费不同2535，拜托，这是你们自己的问题为什么要游客来承担后果？自己不能改进设备却想着从游客身上捞钱。游览车50人次，甜筒15，凉面18，全天自驾车240，价格写给大家参考。 项目无聊：几乎都无聊，随便举个例子，啥迷旋，就一人体转盘，不知道有啥好玩的。小镇的项目都无聊，飞车和博物馆一模一样的套路，都是3d类型。惊险刺激项目敢玩的少，要么就是平平无奇的旋转木马碰碰车。 可玩性低，性价比低，全程就玩了海盗船和飞车，浪费时间金钱。 但小镇出片率很高,2021-05-04 10:50:37,2021-05-04,5,1,10,春季,270,中,True,0.9991691708518844,正面,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,交通
KETTY1219,5.0,很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。,1607212598000,0,0,家庭亲子,,很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。很好很好很好很好，非常非常非常非常好。,2020-12-06 07:56:38,2020-12-06,12,6,7,冬季,76,高,False,0.9999999990648762,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_2A7T2I4J,5.0,跟表姐还有男朋友一起来玩的，一进园先玩了三个特别刺激的，之后有点晕乎乎的。总之很愉快的一天。值得推荐，景色不错，有趣好玩，,1597372818000,0,0,朋友出游,,跟表姐还有男朋友一起来玩的，一进园先玩了三个特别刺激的，之后有点晕乎乎的。总之很愉快的一天。值得推荐，景色不错，有趣好玩，,2020-08-14 10:40:18,2020-08-14,8,4,10,夏季,61,高,False,0.9998481525663131,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
sweety1106,5.0,算还不错的一个游乐场，景区挺大的，成人和小孩都可以玩，一米二的小孩就不要想了，没有什么项目可以玩。里面有一个可以让小朋友玩球的地方，全部都是海洋球，把孩子放在里面也挺省心的,1658115586000,0,0,家庭亲子,,算还不错的一个游乐场，景区挺大的，成人和小孩都可以玩，一米二的小孩就不要想了，没有什么项目可以玩。里面有一个可以让小朋友玩球的地方，全部都是海洋球，把孩子放在里面也挺省心的,2022-07-18 11:39:46,2022-07-18,7,0,11,夏季,86,高,False,0.9999597940335191,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_7F3N3S2V,5.0,游乐场分几个区域，适合各个年龄段，与方特是同类型的综合型游乐场。国庆期间人也不算特别多，不用排队很久 最值得点赞的是，即使只有一个人也会开动机器，很人性化。总体感觉不错，值得推荐！,1633356127000,0,1,家庭亲子,,游乐场分几个区域，适合各个年龄段，与方特是同类型的综合型游乐场。国庆期间人也不算特别多，不用排队很久 最值得点赞的是，即使只有一个人也会开动机器，很人性化。总体感觉不错，值得推荐！,2021-10-04 22:02:07,2021-10-04,10,0,22,秋季,90,高,True,0.9999031114082142,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
